Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
168,1326.3166,1527743065.7149,1266.2521,1,0,1.0997314,3.4217544,0.3866885,1.6849216e-07,1.3117143,5.5606267e-07,-1.335144e-05,,32.53879523191028,
169,1336.317,1527743075.7153,1276.2525,1,0,1.0992088,3.4223304,0.38974127,1.6849216e-07,1.322161,5.5606267e-07,1.7166138e-05,,32.540901,
170,1346.3186,1527743085.7169,1286.2541,1,0,1.099762,3.4228749,0.39279541,1.6849216e-07,1.3326139,5.5606267e-07,1.0490417e-05,,32.557804,
171,1356.319,1527743095.7173,1296.2545,1,0,1.0993767,3.4234242,0.39584985,1.6849216e-07,1.3430698,5.5606267e-07,1.8119812e-05,,32.574158,
172,1366.3202,1527743105.7185,1306.2557,1,0,1.0999222,3.4240289,0.39890394,1.6849216e-07,1.3535261,5.5606267e-07,2.7656555e-05,,32.530621,
173,1376.3227,1527743115.721,1316.2582,1,0,1.0992851,3.4246345,0.40195867,1.6849216e-07,1.3639865,5.5606267e-07,8.392334e-05,,32.53574794874333,
174,1386.3269,1527743125.7252,1326.2624,1,0,1.0996399,3.4252057,0.40501291,1.6849216e-07,1.3744471,5.5606267e-07,0.00012397766,,32.514656,
175,1396.3288,1527743135.7271,1336.2643,1,0,1.0992622,3.4259019,0.40806699,1.6849216e-07,1.384909,5.5606267e-07,3.2424927e-05,,32.546791,
176,1406.3316,1527743145.7299,1346.2671,1,0,1.0999107,3.4265037,0.41112247,1.6849216e-07,1.3953778,5.5606267e-07,6.9618225e-05,,32.49945147326275,
177,1416.3326,1527743155.7309,1356.2681,1,0,1.0996284,3.4271617,0.41417703,1.6849216e-07,1.4058453,5.5606267e-07,3.3378601e-05,,32.502498969523046,
178,1426.3359,1527743165.7342,1366.2714,1,0,1.0987549,3.4278712,0.41723198,1.6849216e-07,1.4163162,5.5606267e-07,0.00011253357,,32.539009,
179,1436.3363,1527743175.7346,1376.2718,1,0,1.0996399,3.4286294,0.42028481,1.6849216e-07,1.4267821,5.5606267e-07,0.00012207031,,32.51465624351783,
180,1446.3374,1527743185.7357,1386.2729,1,0,1.0991821,3.4293485,0.42333886,1.6849216e-07,1.4372543,5.5606267e-07,7.9154968e-05,,32.498489,
181,1456.3415,1527743195.7398,1396.277,1,0,1.0989685,3.430078,0.42639527,1.6849216e-07,1.447737,5.5606267e-07,7.1525574e-05,,32.516563,
182,1466.3425,1527743205.7408,1406.278,1,0,1.0988998,3.4308982,0.42944911,1.6849216e-07,1.4582132,5.5606267e-07,0.00012493134,,32.499664,
183,1476.3466,1527743215.7449,1416.2821,1,0,1.0984612,3.4316878,0.43250334,1.6849216e-07,1.4686933,5.5606267e-07,6.1988831e-05,,32.501564,
184,1486.3476,1527743225.7459,1426.2831,1,0,1.0987434,3.4325881,0.43555647,1.6849216e-07,1.4791721,5.5606267e-07,0.00012302399,,32.518462831028586,
185,1496.3482,1527743235.7465,1436.2837,1,0,1.1004372,3.4334836,0.43861213,1.6849216e-07,1.4896622,5.5606267e-07,6.1988831e-05,,32.507847,
186,1506.3517,1527743245.75,1446.2872,1,0,1.099678,3.4343991,0.44166684,1.6849216e-07,1.5001519,5.5606267e-07,9.1552734e-05,,32.47323234602543,
187,1516.3173,1527743255.7156,1456.2528,1,0,1.0992432,3.4354072,0.44471022,1.6849216e-07,1.5106056,5.5606267e-07,0.00014972687,,32.479300939100504,
188,1526.0777,1527743265.476,1466.0132,1,0,1.0990753,3.4364095,0.44768971,1.6849216e-07,1.5208427,5.5606267e-07,8.9645386e-05,,32.478786005276426,
189,1535.7637,1527743275.162,1475.6992,1,0,1.0990524,3.4374204,0.45064849,1.6849216e-07,1.5310116,5.5606267e-07,9.8228455e-05,,32.53975637052447,
190,1544.8079,1527743284.2062,1484.7434,1,0,1.0993881,3.4384303,0.45341021,1.6849216e-07,1.540506,5.5606267e-07,0.00015544891,,32.474377,
191,1553.6453,1527743293.0436,1493.5808,1,0,1.0990105,3.4394307,0.45610842,1.6849216e-07,1.549785,5.5606267e-07,6.4849854e-05,,32.53273733962094,
192,1561.896,1527743301.2943,1501.8315,1,0,1.0995026,3.4404435,0.45862797,1.6849216e-07,1.558452,5.5606267e-07,0.00010299683,,32.453075965530196,
193,1569.7732,1527743309.1715,1509.7087,1,0,1.0996819,3.4414477,0.46103424,1.6849216e-07,1.5667317,5.5606267e-07,0.00017166138,,32.5006023966384,
194,1577.6295,1527743317.0278,1517.565,1,0,1.0995255,3.4424548,0.46343336,1.6849216e-07,1.5749893,5.5606267e-07,0.00012111664,,32.48442820588572,
195,1584.7257,1527743324.124,1524.6612,1,0,1.0996971,3.4434619,0.46560025,1.6849216e-07,1.5824497,5.5606267e-07,0.00015354156,,32.456303,
196,1591.9245,1527743331.3228,1531.86,1,0,1.1001091,3.4444661,0.46779796,1.6849216e-07,1.5900185,5.5606267e-07,0.00012588501,,32.481616648362944,
197,1598.4916,1527743337.8899,1538.4271,1,0,1.0985336,3.4454732,0.46980315,1.6849216e-07,1.5969262,5.5606267e-07,0.00015258789,,32.467556,
198,1605.0325,1527743344.4308,1544.968,1,0,1.0990524,3.4464784,0.47180143,1.6849216e-07,1.6038121,5.5606267e-07,0.00015735626,,32.512791,
199,1611.2807,1527743350.679,1551.2162,1,0,1.1000862,3.4474826,0.47370946,1.6849216e-07,1.6103891,5.5606267e-07,0.00011444092,,32.49568227381848,
200,1617.3297,1527743356.728,1557.2652,1,0,1.0988426,3.4484839,0.47555673,1.6849216e-07,1.6167583,5.5606267e-07,0.00017738342,,32.497795,
201,1622.9671,1527743362.3654,1562.9026,1,0,1.1003456,3.4494967,0.47727767,1.6849216e-07,1.6226938,5.5606267e-07,0.00015068054,,32.47670037419069,
202,1628.6972,1527743368.0955,1568.6327,1,0,1.0997086,3.4505057,0.47902811,1.6849216e-07,1.6287328,5.5606267e-07,0.00014877319,,32.45821032268198,
203,1633.7067,1527743373.105,1573.6422,1,0,1.1003571,3.451508,0.48055744,1.6849216e-07,1.6340106,5.5606267e-07,0.00030612946,,32.49263331282563,
204,1639.0309,1527743378.4292,1578.9664,1,0,1.0991554,3.452517,0.48218417,1.6849216e-07,1.6396259,5.5606267e-07,0.00018405914,,32.465446510649485,
205,1644.1207,1527743383.519,1584.0562,1,0,1.0982018,3.4535184,0.48373836,1.6849216e-07,1.6449926,5.5606267e-07,0.00022029877,,32.504822,
206,1648.6751,1527743388.0734,1588.6106,1,0,1.0982094,3.4545217,0.48512831,1.6849216e-07,1.6497934,5.5606267e-07,0.0002784729,,32.517925,
207,1653.4658,1527743392.8641,1593.4013,1,0,1.0997086,3.4555383,0.48659208,1.6849216e-07,1.6548508,5.5606267e-07,0.00024318695,,32.511856,
208,1657.9379,1527743397.3362,1597.8734,1,0,1.0988846,3.4565425,0.48795688,1.6849216e-07,1.6595675,5.5606267e-07,0.0002155304,,32.542271,
209,1662.303,1527743401.7013,1602.2385,1,0,1.099781,3.4575438,0.48928922,1.6849216e-07,1.6641735,5.5606267e-07,0.0002040863,,32.48467431948135,
210,1666.4535,1527743405.8518,1606.389,1,0,1.0992928,3.4585528,0.49055666,1.6849216e-07,1.6685563,5.5606267e-07,0.00022888184,,32.46242953593543,
211,1670.5523,1527743409.9506,1610.4878,1,0,1.0994415,3.4595571,0.49180987,1.6849216e-07,1.6728913,5.5606267e-07,0.00018501282,,32.539755113399046,
212,1674.4335,1527743413.8318,1614.369,1,0,1.1001358,3.4605603,0.49299499,1.6849216e-07,1.6769918,5.5606267e-07,0.00017738342,,32.4591730763166,
213,1678.0205,1527743417.4188,1617.956,1,0,1.0997086,3.4615607,0.49408957,1.6849216e-07,1.6807802,5.5606267e-07,0.00027370453,,32.5387927802063,
214,1681.5744,1527743420.9727,1621.5099,1,0,1.0994949,3.4625659,0.49517572,1.6849216e-07,1.6845404,5.5606267e-07,0.00034141541,,32.48560449672191,
215,1685.3786,1527743424.7769,1625.3141,1,0,1.0990028,3.463572,0.49633661,1.6849216e-07,1.6885607,5.5606267e-07,0.00027942657,,32.503647,
216,1688.809,1527743428.2073,1628.7445,1,0,1.0993042,3.4645743,0.49738544,1.6849216e-07,1.6921939,5.5606267e-07,0.00030708313,,32.531982,
217,1692.1474,1527743431.5457,1632.0829,1,0,1.0988159,3.4655766,0.49840492,1.6849216e-07,1.6957264,5.5606267e-07,0.00029850006,,32.51067763816085,
218,1695.3266,1527743434.7249,1635.2621,1,0,1.0994797,3.466578,0.49937496,1.6849216e-07,1.6990887,5.5606267e-07,0.00030517578,,32.484428,
219,1698.5517,1527743437.95,1638.4872,1,0,1.100296,3.4675832,0.50036061,1.6849216e-07,1.7025061,5.5606267e-07,0.00033473969,,32.472263,
220,1701.5805,1527743440.9788,1641.516,1,0,1.097847,3.4685922,0.50128466,1.6849216e-07,1.7057106,5.5606267e-07,0.0003118515,,32.46242932467232,
221,1704.6423,1527743444.0406,1644.5778,1,0,1.098587,3.4696031,0.50222033,1.6849216e-07,1.7089566,5.5606267e-07,0.00031089783,,32.467133,
222,1707.4743,1527743446.8726,1647.4098,1,0,1.099453,3.4706187,0.50308537,1.6849216e-07,1.7119584,5.5606267e-07,0.00034427643,,32.512791,
223,1710.4653,1527743449.8636,1650.4008,1,0,1.0984268,3.4716315,0.50399774,1.6849216e-07,1.7151254,5.5606267e-07,0.00032711029,,32.49055574340544,
224,1713.0649,1527743452.4632,1653.0004,1,0,1.0992393,3.4726348,0.50479233,1.6849216e-07,1.7178842,5.5606267e-07,0.00038433075,,32.50762834320665,
225,1715.8313,1527743455.2296,1655.7668,1,0,1.0992966,3.4736352,0.50563699,1.6849216e-07,1.7208178,5.5606267e-07,0.00035190582,,32.510891,
226,1718.5074,1527743457.9057,1658.4429,1,0,1.0997963,3.4746423,0.50645417,1.6849216e-07,1.7236567,5.5606267e-07,0.00039863586,,32.51583481526045,
227,1720.9375,1527743460.3358,1660.873,1,0,1.0997314,3.4756446,0.5071947,1.6849216e-07,1.7262301,5.5606267e-07,0.0004196167,,32.483315,
228,1723.5124,1527743462.9107,1663.4479,1,0,1.0995636,3.4766498,0.50798255,1.6849216e-07,1.7289689,5.5606267e-07,0.000415802,,32.503647,
229,1725.9195,1527743465.3178,1665.855,1,0,1.0986061,3.4776616,0.50871789,1.6849216e-07,1.7315258,5.5606267e-07,0.000415802,,32.507847,
230,1728.3524,1527743467.7507,1668.2879,1,0,1.0991783,3.4786725,0.50946069,1.6849216e-07,1.7341093,5.5606267e-07,0.00043678284,,32.49525851742705,
231,1730.5836,1527743469.9819,1670.5191,1,0,1.0989914,3.4796824,0.51014131,1.6849216e-07,1.7364774,5.5606267e-07,0.00041484833,,32.50676031328989,
232,1732.8943,1527743472.2926,1672.8298,1,0,1.1003036,3.4807048,0.51084757,1.6849216e-07,1.7389352,5.5606267e-07,0.00043678284,,32.518673,
233,1735.1457,1527743474.544,1675.0812,1,0,1.0996666,3.481708,0.51153463,1.6849216e-07,1.741327,5.5606267e-07,0.00046730042,,32.51487416873196,
234,1737.2975,1527743476.6958,1677.233,1,0,1.0990982,3.4827237,0.51219165,1.6849216e-07,1.7436148,5.5606267e-07,0.0004940033,,32.5238,
235,1739.4767,1527743478.875,1679.4122,1,0,1.0996361,3.4837279,0.51285696,1.6849216e-07,1.7459322,5.5606267e-07,0.0004196167,,32.51960264358088,
236,1741.4328,1527743480.8311,1681.3683,1,0,1.0994377,3.4847293,0.51345539,1.6849216e-07,1.7480174,5.5606267e-07,0.00051116943,,32.515835,
237,1743.5431,1527743482.9414,1683.4786,1,0,1.0997429,3.4857354,0.514099,1.6849216e-07,1.7502605,5.5606267e-07,0.00050735474,,32.55098133453374,
238,1745.5423,1527743484.9406,1685.4778,1,0,1.0988426,3.4867377,0.51470935,1.6849216e-07,1.7523882,5.5606267e-07,0.00047683716,,32.51487580617247,
239,1747.4505,1527743486.8488,1687.386,1,0,1.0992851,3.4877439,0.515293,1.6849216e-07,1.7544235,5.5606267e-07,0.00048160553,,32.52601429803078,
240,1749.356,1527743488.7543,1689.2915,1,0,1.0995216,3.4887443,0.51587403,1.6849216e-07,1.7564503,5.5606267e-07,0.00051307678,,32.53713941615754,
241,1751.2886,1527743490.6869,1691.2241,1,0,1.0992699,3.4897475,0.51646352,1.6849216e-07,1.7585071,5.5606267e-07,0.00050830841,,32.576988,
242,1753.0764,1527743492.4747,1693.0119,1,0,1.0995522,3.4907718,0.51701099,1.6849216e-07,1.7604179,5.5606267e-07,0.00057411194,,32.55210863505027,
243,1754.8394,1527743494.2377,1694.7749,1,0,1.0993652,3.4917827,0.51754934,1.6849216e-07,1.7622975,5.5606267e-07,0.00058078766,,32.52757439161902,
244,1756.641,1527743496.0393,1696.5765,1,0,1.0990639,3.492785,0.51809871,1.6849216e-07,1.7642161,5.5606267e-07,0.00059223175,,32.455185,
245,1758.4264,1527743497.8247,1698.3619,1,0,1.0988846,3.493814,0.51864392,1.6849216e-07,1.7661206,5.5606267e-07,0.00060844421,,32.4877394889859,
246,1760.1229,1527743499.5212,1700.0584,1,0,1.0987091,3.4948239,0.5191626,1.6849216e-07,1.767933,5.5606267e-07,0.00054645538,,32.518673,
247,1761.7953,1527743501.1936,1701.7308,1,0,1.0998116,3.4958253,0.51967168,1.6849216e-07,1.7697124,5.5606267e-07,0.00065040588,,32.51151429915675,
248,1763.4077,1527743502.806,1703.3432,1,0,1.0984001,3.4968333,0.5201658,1.6849216e-07,1.77144,5.5606267e-07,0.000623703,,32.50461242804956,
249,1764.9022,1527743504.3005,1704.8377,1,0,1.098999,3.4978366,0.52062213,1.6849216e-07,1.773036,5.5606267e-07,0.00065135956,,32.49246661243524,
250,1766.4958,1527743505.8941,1706.4313,1,0,1.0988655,3.4988389,0.52110845,1.6849216e-07,1.7747372,5.5606267e-07,0.00070095062,,32.479515,
251,1768.1472,1527743507.5455,1708.0827,1,0,1.0993767,3.499846,0.52161282,1.6849216e-07,1.7765021,5.5606267e-07,0.00062179565,,32.514656,
252,1769.6055,1527743509.0038,1709.541,1,0,1.0995636,3.5008492,0.52205712,1.6849216e-07,1.7780576,5.5606267e-07,0.0007019043,,32.517047460377235,
253,1771.1479,1527743510.5462,1711.0834,1,0,1.0999184,3.5018573,0.52252781,1.6849216e-07,1.7797055,5.5606267e-07,0.00068092346,,32.519576836010394,
254,1772.4873,1527743511.8856,1712.4228,1,0,1.0982857,3.5028605,0.52293801,1.6849216e-07,1.7811421,5.5606267e-07,0.00074291229,,32.508815970419946,
255,1774.0317,1527743513.43,1713.9672,1,0,1.0992317,3.5038695,0.52340889,1.6849216e-07,1.7827919,5.5606267e-07,0.00075054169,,32.496407,
256,1775.4849,1527743514.8832,1715.4204,1,0,1.0993385,3.5048757,0.52385229,1.6849216e-07,1.7843457,5.5606267e-07,0.00071334839,,32.52357190523378,
257,1776.827,1527743516.2253,1716.7625,1,0,1.0994835,3.5058885,0.52426153,1.6849216e-07,1.7857802,5.5606267e-07,0.00070285797,,32.54866,
258,1778.1918,1527743517.5901,1718.1273,1,0,1.0999718,3.5068936,0.52467924,1.6849216e-07,1.7872449,5.5606267e-07,0.00073814392,,32.54032466442068,
259,1779.5578,1527743518.9561,1719.4933,1,0,1.0994263,3.5079045,0.52509713,1.6849216e-07,1.7887105,5.5606267e-07,0.00082111359,,32.531982,
260,1780.9466,1527743520.3449,1720.8821,1,0,1.0999527,3.5089126,0.52551985,1.6849216e-07,1.7901937,5.5606267e-07,0.00069332123,,32.515926771055035,
261,1782.1889,1527743521.5872,1722.1244,1,0,1.0989838,3.5099168,0.52589959,1.6849216e-07,1.7915262,5.5606267e-07,0.000831604,,32.501565156050475,
262,1783.5042,1527743522.9025,1723.4397,1,0,1.0986061,3.510921,0.5263018,1.6849216e-07,1.7929384,5.5606267e-07,0.00080490112,,32.51226190919373,
263,1784.7186,1527743524.1169,1724.6541,1,0,1.099781,3.5119224,0.5266726,1.6849216e-07,1.7942404,5.5606267e-07,0.0007648468,,32.52213990563904,
264,1785.9023,1527743525.3006,1725.8378,1,0,1.1004486,3.5129304,0.52703345,1.6849216e-07,1.7955076,5.5606267e-07,0.00090312958,,32.53176818659449,
265,1787.2113,1527743526.6096,1727.1468,1,0,1.0996284,3.5139318,0.52743292,1.6849216e-07,1.7969111,5.5606267e-07,0.00083446503,,32.531280331456635,
266,1788.4068,1527743527.8051,1728.3423,1,0,1.0995407,3.5149331,0.52779907,1.6849216e-07,1.7981981,5.5606267e-07,0.00084686279,,32.530834,
267,1789.6499,1527743529.0482,1729.5854,1,0,1.0982018,3.5159373,0.52817851,1.6849216e-07,1.7995318,5.5606267e-07,0.00086593628,,32.5365454844539,
268,1790.8028,1527743530.2011,1730.7383,1,0,1.100296,3.5169387,0.52853066,1.6849216e-07,1.8007703,5.5606267e-07,0.00090026855,,32.541842540545055,
269,1791.9465,1527743531.3448,1731.882,1,0,1.0985985,3.517941,0.52887911,1.6849216e-07,1.8019959,5.5606267e-07,0.00094509125,,32.54752429185185,
270,1793.0714,1527743532.4697,1733.0069,1,0,1.0993156,3.5189414,0.52922148,1.6849216e-07,1.8032004,5.5606267e-07,0.00086688995,,32.553112683950616,
271,1794.2453,1527743533.6436,1734.1808,1,0,1.0987015,3.5199475,0.52958053,1.6849216e-07,1.8044641,5.5606267e-07,0.00085449219,,32.55894450320988,
272,1795.3395,1527743534.7378,1735.275,1,0,1.0993042,3.5209594,0.52991503,1.6849216e-07,1.8056418,5.5606267e-07,0.00093841553,,32.5440368940678,
273,1796.3929,1527743535.7912,1736.3284,1,0,1.0989723,3.5219626,0.53023577,1.6849216e-07,1.8067713,5.5606267e-07,0.0010042191,,32.5296833625908,
274,1797.5308,1527743536.9291,1737.4663,1,0,1.1000328,3.5229659,0.5305841,1.6849216e-07,1.8079982,5.5606267e-07,0.00091075897,,32.53941349296919,
275,1798.5597,1527743537.958,1738.4952,1,0,1.0992546,3.523972,0.53089899,1.6849216e-07,1.8091075,5.5606267e-07,0.00094509125,,32.548213574807825,
276,1799.5932,1527743538.9915,1739.5287,1,0,1.0994186,3.5249724,0.53121382,1.6849216e-07,1.8102173,5.5606267e-07,0.00095367432,,32.557053,
277,1800.6694,1527743540.0677,1740.6049,1,0,1.0994492,3.5259814,0.53154218,1.6849216e-07,1.8113749,5.5606267e-07,0.00099086761,,32.56976628626252,
278,1801.6942,1527743541.0925,1741.6297,1,0,1.099968,3.5269866,0.53185511,1.6849216e-07,1.8124784,5.5606267e-07,0.00099182129,,32.58187237784571,
279,1802.668,1527743542.0663,1742.6035,1,0,1.0998154,3.527988,0.53215349,1.6849216e-07,1.813531,5.5606267e-07,0.0010490417,,32.593376,
280,1803.6948,1527743543.0931,1743.6303,1,0,1.0987091,3.528996,0.53246552,1.6849216e-07,1.8146318,5.5606267e-07,0.0010213852,,32.57552444001715,
281,1804.7112,1527743544.1095,1744.6467,1,0,1.0982704,3.5299983,0.53277731,1.6849216e-07,1.8157325,5.5606267e-07,0.0010519028,,32.55785369053666,
282,1805.6997,1527743545.098,1745.6352,1,0,1.0989609,3.5310102,0.53307748,1.6849216e-07,1.8167921,5.5606267e-07,0.00099754333,,32.540668,
283,1806.6488,1527743546.0471,1746.5843,1,0,1.0987968,3.5320172,0.53336793,1.6849216e-07,1.8178179,5.5606267e-07,0.0010623932,,32.530475425279995,
284,1807.6154,1527743547.0137,1747.5509,1,0,1.0983658,3.5330243,0.53366423,1.6849216e-07,1.8188645,5.5606267e-07,0.0011358261,,32.52009491456,
285,1808.5122,1527743547.9105,1748.4477,1,0,1.0999107,3.5340352,0.53366423,1.6849216e-07,1.8188645,5.5606267e-07,0.0011358261,,32.510464,
286,1809.4558,1527743548.8541,1749.3913,1,0,1.0982857,3.535049,0.53422534,1.6849216e-07,1.8208476,5.5606267e-07,0.0010719299,,32.53729105725299,
287,1810.42,1527743549.8183,1750.3555,1,0,1.0994797,3.536056,0.53452057,1.6849216e-07,1.8218914,5.5606267e-07,0.001083374,,32.56470378362364,
288,1811.3137,1527743550.712,1751.2492,1,0,1.0993385,3.5370593,0.53479332,1.6849216e-07,1.8228558,5.5606267e-07,0.0011425018,,32.59011215694603,
289,1812.1971,1527743551.5954,1752.1326,1,0,1.0985832,3.5380635,0.53506309,1.6849216e-07,1.8238102,5.5606267e-07,0.0011663437,,32.56617679825258,
290,1813.0898,1527743552.4881,1753.0253,1,0,1.1001053,3.5390658,0.53533494,1.6849216e-07,1.8247722,5.5606267e-07,0.0011262894,,32.54198384829229,
291,1813.9577,1527743553.356,1753.8932,1,0,1.0993576,3.5400681,0.53559983,1.6849216e-07,1.8257097,5.5606267e-07,0.0012054443,,32.518463,
292,1814.8271,1527743554.2254,1754.7626,1,0,1.0995636,3.5410695,0.53586555,1.6849216e-07,1.8266506,5.5606267e-07,0.0011806488,,32.53823130296437,
293,1815.7116,1527743555.1099,1755.6471,1,0,1.0983582,3.5420852,0.53613555,1.6849216e-07,1.8276068,5.5606267e-07,0.0011520386,,32.55834294774467,
294,1816.5315,1527743555.9298,1756.467,1,0,1.0993233,3.5430951,0.53613555,1.6849216e-07,1.8276068,5.5606267e-07,0.0011520386,,32.57698572621314,
295,1817.3656,1527743556.7639,1757.3011,1,0,1.1002197,3.5441041,0.53664076,1.6849216e-07,1.8293967,5.5606267e-07,0.0012168884,,32.56524471140138,
296,1818.1931,1527743557.5914,1758.1286,1,0,1.0990448,3.5451121,0.53689307,1.6849216e-07,1.8302913,5.5606267e-07,0.0012397766,,32.55359294723428,
297,1819.0427,1527743558.441,1758.9782,1,0,1.0987549,3.5461125,0.53715277,1.6849216e-07,1.831212,5.5606267e-07,0.0012388229,,32.54163,
298,1819.7944,1527743559.1927,1759.7299,1,0,1.0987206,3.5471139,0.5373823,1.6849216e-07,1.8320261,5.5606267e-07,0.0012731552,,32.54335738779915,
299,1820.6597,1527743560.058,1760.5952,1,0,1.0987434,3.5481219,0.53764713,1.6849216e-07,1.8329656,5.5606267e-07,0.0012969971,,32.545345825557035,
300,1821.4346,1527743560.8329,1761.3701,1,0,1.099041,3.5491376,0.53764713,1.6849216e-07,1.8329656,5.5606267e-07,0.0012969971,,32.547126526375926,
301,1822.1932,1527743561.5915,1762.1287,1,0,1.0989189,3.5501456,0.53811544,1.6849216e-07,1.8346276,5.5606267e-07,0.0012435913,,32.5488697702025,
302,1822.9838,1527743562.3821,1762.9193,1,0,1.0988998,3.5511746,0.53835672,1.6849216e-07,1.8354845,5.5606267e-07,0.0013179779,,32.553382153856006,
303,1823.751,1527743563.1493,1763.6865,1,0,1.098938,3.5521789,0.53859103,1.6849216e-07,1.8363165,5.5606267e-07,0.0013608932,,32.55776131190575,
304,1824.5413,1527743563.9396,1764.4768,1,0,1.0992012,3.5531812,0.53859103,1.6849216e-07,1.8363165,5.5606267e-07,0.0013608932,,32.56227232416685,
305,1825.3169,1527743564.7152,1765.2524,1,0,1.0990105,3.5541921,0.53906769,1.6849216e-07,1.8380102,5.5606267e-07,0.0013608932,,32.566699429202544,
306,1826.0636,1527743565.4619,1765.9991,1,0,1.099659,3.5551963,0.53929728,1.6849216e-07,1.8388264,5.5606267e-07,0.0013961792,,32.557279576385575,
307,1826.7829,1527743566.1812,1766.7184,1,0,1.0999184,3.5562015,0.53951621,1.6849216e-07,1.8396046,5.5606267e-07,0.0013208389,,32.54820361776535,
308,1827.4813,1527743566.8796,1767.4168,1,0,1.1000977,3.5572085,0.53951621,1.6849216e-07,1.8396046,5.5606267e-07,0.0013208389,,32.539391370441066,
309,1828.2508,1527743567.6491,1768.1863,1,0,1.100193,3.5582137,0.53996456,1.6849216e-07,1.8411996,5.5606267e-07,0.0014276505,,32.529682,
310,1828.955,1527743568.3533,1768.8905,1,0,1.0984306,3.5592256,0.54017919,1.6849216e-07,1.8419635,5.5606267e-07,0.0014066696,,32.53953212549783,
311,1829.6836,1527743569.0819,1769.6191,1,0,1.0988846,3.560226,0.54040194,1.6849216e-07,1.8427564,5.5606267e-07,0.0014648438,,32.54972355043068,
312,1830.4102,1527743569.8085,1770.3457,1,0,1.0980225,3.5612264,0.54040194,1.6849216e-07,1.8427564,5.5606267e-07,0.0014648438,,32.559887,
313,1831.0996,1527743570.4979,1771.0351,1,0,1.0982819,3.5622439,0.54083431,1.6849216e-07,1.8442962,5.5606267e-07,0.0014762878,,32.565836560793095,
314,1831.7399,1527743571.1382,1771.6754,1,0,1.0996056,3.5632463,0.54103053,1.6849216e-07,1.8449951,5.5606267e-07,0.0014543533,,32.57136238582329,
315,1832.4726,1527743571.8709,1772.4081,1,0,1.0998268,3.5642552,0.54103053,1.6849216e-07,1.8449951,5.5606267e-07,0.0014543533,,32.57768562805291,
316,1833.1237,1527743572.522,1773.0592,1,0,1.0995865,3.5652604,0.54145235,1.6849216e-07,1.8464987,5.5606267e-07,0.0015563965,,32.58330465769083,
317,1833.8044,1527743573.2027,1773.7399,1,0,1.0995331,3.5662789,0.54166025,1.6849216e-07,1.8472399,5.5606267e-07,0.0015144348,,32.589179136994375,
